Serial Number:20850765 --

"Date Time, GMT -0400","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-06-13 17:12:07,31.66,246, , , , 
2022-06-13 17:14:07,31.70,243, , , , 
2022-06-13 17:16:07,31.70,232, , , , 
2022-06-13 17:18:07,31.70,290, , , , 
2022-06-13 17:20:07,31.66,281, , , , 
2022-06-13 17:22:07,31.61,298, , , , 
2022-06-13 17:24:07,31.57,274, , , , 
2022-06-13 17:26:07,31.61,296, , , , 
2022-06-13 17:28:07,31.57,284, , , , 
2022-06-13 17:30:07,31.53,282, , , , 
2022-06-13 17:32:07,31.53,212, , , , 
2022-06-13 17:34:07,31.57,256, , , , 
2022-06-13 17:36:07,31.61,273, , , , 
2022-06-13 17:38:07,31.57,297, , , , 
2022-06-13 17:40:07,31.57,294, , , , 
2022-06-13 17:42:07,31.57,246, , , , 
2022-06-13 17:44:07,31.53,237, , , , 
2022-06-13 17:46:07,31.57,236, , , , 
2022-06-13 17:48:07,31.57,222, , , , 
2022-06-13 17:50:07,31.61,178, , , , 
2022-06-13 17:52:07,31.57,224, , , , 
2022-06-13 17:54:07,31.57,187, , , , 
2022-06-13 17:56:07,31.49,199, , , , 
2022-06-13 17:58:07,31.44,210, , , , 
2022-06-13 18:00:07,31.44,249, , , , 
2022-06-13 18:02:07,31.40,167, , , , 
2022-06-13 18:04:07,31.44,177, , , , 
2022-06-13 18:06:07,31.44,172, , , , 
2022-06-13 18:08:07,31.40,165, , , , 
2022-06-13 18:10:07,31.44,154, , , , 
2022-06-13 18:12:07,31.40,160, , , , 
2022-06-13 18:14:07,31.40,191, , , , 
2022-06-13 18:16:07,31.36,189, , , , 
2022-06-13 18:18:07,31.36,199, , , , 
2022-06-13 18:20:07,31.36,194, , , , 
2022-06-13 18:22:07,31.40,229, , , , 
2022-06-13 18:24:07,31.36,234, , , , 
2022-06-13 18:26:07,31.36,245, , , , 
2022-06-13 18:28:07,31.40,283, , , , 
2022-06-13 18:30:07,31.40,354, , , , 
2022-06-13 18:32:07,31.40,304, , , , 
2022-06-13 18:34:07,31.44,336, , , , 
2022-06-13 18:36:07,31.49,338, , , , 
2022-06-13 18:38:07,31.44,324, , , , 
2022-06-13 18:40:07,31.49,366, , , , 
2022-06-13 18:42:07,31.40,588, , , , 
2022-06-13 18:44:07,31.40,337, , , , 
2022-06-13 18:46:07,31.40,863, , , , 
2022-06-13 18:48:07,31.40,"1,096", , , , 
2022-06-13 18:50:07,31.40,584, , , , 
2022-06-13 18:52:07,31.40,751, , , , 
2022-06-13 18:54:07,31.40,307, , , , 
2022-06-13 18:56:07,31.44,"1,028", , , , 
2022-06-13 18:58:07,31.53,"1,090", , , , 
2022-06-13 19:00:07,31.49,"1,841", , , , 
2022-06-13 19:02:07,31.40,533, , , , 
2022-06-13 19:04:07,31.44,297, , , , 
2022-06-13 19:06:07,31.49,631, , , , 
2022-06-13 19:08:07,31.49,643, , , , 
2022-06-13 19:10:07,31.57,937, , , , 
2022-06-13 19:12:07,31.53,619, , , , 
2022-06-13 19:14:07,31.49,"1,561", , , , 
2022-06-13 19:16:07,31.57,"1,375", , , , 
2022-06-13 19:18:07,31.44,199, , , , 
2022-06-13 19:20:07,31.49,285, , , , 
2022-06-13 19:22:07,31.53,756, , , , 
2022-06-13 19:24:07,31.49,450, , , , 
2022-06-13 19:26:07,31.53,378, , , , 
2022-06-13 19:28:07,31.57,542, , , , 
2022-06-13 19:30:07,31.49,300, , , , 
2022-06-13 19:32:07,31.57,320, , , , 
2022-06-13 19:34:07,31.49,138, , , , 
2022-06-13 19:36:07,31.53,454, , , , 
2022-06-13 19:38:07,31.53,112, , , , 
2022-06-13 19:40:07,31.53,114, , , , 
2022-06-13 19:42:07,31.40,59, , , , 
2022-06-13 19:44:07,31.40,51, , , , 
2022-06-13 19:46:07,31.36,41, , , , 
2022-06-13 19:48:07,31.31,36, , , , 
2022-06-13 19:50:07,31.31,30, , , , 
2022-06-13 19:52:07,31.27,30, , , , 
2022-06-13 19:54:07,31.23,25, , , , 
2022-06-13 19:56:07,31.23,22, , , , 
2022-06-13 19:58:07,31.23,20, , , , 
2022-06-13 20:00:07,31.23,18, , , , 
2022-06-13 20:02:07,31.23,16, , , , 
2022-06-13 20:04:07,31.23,14, , , , 
2022-06-13 20:06:07,31.19,13, , , , 
2022-06-13 20:08:07,31.14,11, , , , 
2022-06-13 20:10:07,31.14,10, , , , 
2022-06-13 20:12:07,31.06,8, , , , 
2022-06-13 20:14:07,31.06,7, , , , 
2022-06-13 20:16:07,31.06,6, , , , 
2022-06-13 20:18:07,31.06,4, , , , 
2022-06-13 20:20:07,31.01,3, , , , 
2022-06-13 20:22:07,30.97,3, , , , 
2022-06-13 20:24:07,31.01,2, , , , 
2022-06-13 20:26:07,30.97,2, , , , 
2022-06-13 20:28:07,30.93,1, , , , 
2022-06-13 20:30:07,30.93,1, , , , 
2022-06-13 20:32:07,30.89,1, , , , 
2022-06-13 20:34:07,30.89,1, , , , 
2022-06-13 20:36:07,30.84,1, , , , 
2022-06-13 20:38:07,30.80,0, , , , 
2022-06-13 20:40:07,30.80,0, , , , 
2022-06-13 20:42:07,30.84,0, , , , 
2022-06-13 20:44:07,30.76,0, , , , 
2022-06-13 20:46:07,30.76,0, , , , 
2022-06-13 20:48:07,30.76,0, , , , 
2022-06-13 20:50:07,30.71,0, , , , 
2022-06-13 20:52:07,30.67,1, , , , 
2022-06-13 20:54:07,30.67,0, , , , 
2022-06-13 20:56:07,30.67,0, , , , 
2022-06-13 20:58:07,30.67,0, , , , 
2022-06-13 21:00:07,30.59,0, , , , 
2022-06-13 21:02:07,30.59,1, , , , 
2022-06-13 21:04:07,30.54,1, , , , 
2022-06-13 21:06:07,30.46,1, , , , 
2022-06-13 21:08:07,30.50,1, , , , 
2022-06-13 21:10:07,30.50,1, , , , 
2022-06-13 21:12:07,30.41,1, , , , 
2022-06-13 21:14:07,30.37,1, , , , 
2022-06-13 21:16:07,30.41,1, , , , 
2022-06-13 21:18:07,30.33,1, , , , 
2022-06-13 21:20:07,30.33,1, , , , 
2022-06-13 21:22:07,30.33,1, , , , 
2022-06-13 21:24:07,30.37,1, , , , 
2022-06-13 21:26:07,30.33,1, , , , 
2022-06-13 21:28:07,30.28,1, , , , 
2022-06-13 21:30:07,30.24,1, , , , 
2022-06-13 21:32:07,30.24,1, , , , 
2022-06-13 21:34:07,30.24,0, , , , 
2022-06-13 21:36:07,30.24,0, , , , 
2022-06-13 21:38:07,30.20,0, , , , 
2022-06-13 21:40:07,30.20,0, , , , 
2022-06-13 21:42:07,30.20,0, , , , 
2022-06-13 21:44:07,30.20,1, , , , 
2022-06-13 21:46:07,30.16,1, , , , 
2022-06-13 21:48:07,30.11,1, , , , 
2022-06-13 21:50:07,30.16,1, , , , 
2022-06-13 21:50:39, , ,Logged,Logged, , 
2022-06-13 21:50:45, , , , ,Logged,Logged
