Serial Number:20835039 --

"Date Time, GMT -0400","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-06-08 12:54:56,30.80,"7,578", , , , 
2022-06-08 12:56:56,30.80,"7,124", , , , 
2022-06-08 12:58:56,30.76,"7,506", , , , 
2022-06-08 13:00:56,30.80,"7,201", , , , 
2022-06-08 13:02:56,30.84,"14,008", , , , 
2022-06-08 13:04:56,30.97,"13,952", , , , 
2022-06-08 13:06:56,30.93,"11,182", , , , 
2022-06-08 13:08:56,30.76,"3,332", , , , 
2022-06-08 13:10:56,30.93,"11,894", , , , 
2022-06-08 13:12:56,30.80,"3,021", , , , 
2022-06-08 13:14:56,30.84,"8,082", , , , 
2022-06-08 13:16:56,30.93,"11,945", , , , 
2022-06-08 13:18:56,30.93,"12,396", , , , 
2022-06-08 13:20:56,30.89,"12,841", , , , 
2022-06-08 13:22:56,30.97,"12,334", , , , 
2022-06-08 13:24:56,30.93,"11,919", , , , 
2022-06-08 13:26:56,30.97,"11,546", , , , 
2022-06-08 13:28:56,30.89,"12,017", , , , 
2022-06-08 13:30:56,30.89,"11,940", , , , 
2022-06-08 13:32:56,30.97,"11,960", , , , 
2022-06-08 13:34:56,30.97,"11,899", , , , 
2022-06-08 13:36:56,30.89,"11,121", , , , 
2022-06-08 13:38:56,30.84,"7,537", , , , 
2022-06-08 13:40:56,30.84,"5,053", , , , 
2022-06-08 13:42:56,30.84,"3,611", , , , 
2022-06-08 13:44:56,30.80,"3,585", , , , 
2022-06-08 13:46:56,30.80,"3,305", , , , 
2022-06-08 13:48:56,30.84,"3,131", , , , 
2022-06-08 13:50:56,30.80,"3,437", , , , 
2022-06-08 13:52:56,30.84,"4,340", , , , 
2022-06-08 13:54:56,30.80,"3,976", , , , 
2022-06-08 13:56:56,30.84,"3,424", , , , 
2022-06-08 13:58:56,30.84,"3,378", , , , 
2022-06-08 14:00:56,30.84,"4,814", , , , 
2022-06-08 14:02:56,30.80,"6,651", , , , 
2022-06-08 14:04:56,30.80,"7,629", , , , 
2022-06-08 14:06:56,30.89,"8,858", , , , 
2022-06-08 14:08:56,30.89,"6,986", , , , 
2022-06-08 14:10:56,30.89,"6,932", , , , 
2022-06-08 14:12:56,30.89,"7,532", , , , 
2022-06-08 14:14:56,30.93,"6,664", , , , 
2022-06-08 14:16:56,31.06,"6,003", , , , 
2022-06-08 14:18:56,31.27,"5,014", , , , 
2022-06-08 14:20:56,31.36,"8,404", , , , 
2022-06-08 14:22:56,31.44,"5,458", , , , 
2022-06-08 14:24:56,31.53,"5,855", , , , 
2022-06-08 14:26:56,31.66,"6,597", , , , 
2022-06-08 14:28:56,31.70,"9,134", , , , 
2022-06-08 14:30:56,31.83,"10,422", , , , 
2022-06-08 14:32:56,31.87,"11,008", , , , 
2022-06-08 14:34:56,32.00,"10,691", , , , 
2022-06-08 14:36:56,32.04,"10,660", , , , 
2022-06-08 14:38:56,32.17,"10,824", , , , 
2022-06-08 14:40:56,32.22,"10,179", , , , 
2022-06-08 14:42:56,32.34,"10,819", , , , 
2022-06-08 14:44:56,32.34,"10,906", , , , 
2022-06-08 14:46:56,32.47,"10,429", , , , 
2022-06-08 14:48:56,32.56,"10,506", , , , 
2022-06-08 14:50:56,32.60,"10,598", , , , 
2022-06-08 14:52:56,32.69,"10,299", , , , 
2022-06-08 14:54:56,32.73,"10,422", , , , 
2022-06-08 14:56:56,32.82,"10,422", , , , 
2022-06-08 14:58:56,32.90,"10,258", , , , 
2022-06-08 15:00:56,32.94,"10,660", , , , 
2022-06-08 15:02:56,32.99,"10,450", , , , 
2022-06-08 15:04:56,33.20,"12,472", , , , 
2022-06-08 15:06:56,33.29,"12,083", , , , 
2022-06-08 15:08:56,33.33,"11,735", , , , 
2022-06-08 15:10:56,33.37,"12,493", , , , 
2022-06-08 15:12:56,33.59,"12,580", , , , 
2022-06-08 15:14:56,33.63,"12,452", , , , 
2022-06-08 15:16:56,33.67,"12,017", , , , 
2022-06-08 15:17:42, , ,Logged, , , 
2022-06-08 15:17:43, , , ,Logged, , 
2022-06-08 15:18:56,33.85,"14,679", , , , 
2022-06-08 15:20:56,33.89,"15,503", , , , 
2022-06-08 15:22:56,33.97,"16,061", , , , 
2022-06-08 15:24:56,34.02,"14,843", , , , 
2022-06-08 15:26:56,34.15,"14,976", , , , 
2022-06-08 15:28:56,34.23,"15,155", , , , 
2022-06-08 15:30:56,34.36,"15,770", , , , 
2022-06-08 15:32:56,34.36,"15,857", , , , 
2022-06-08 15:34:56,34.45,"15,109", , , , 
2022-06-08 15:36:56,34.57,"15,483", , , , 
2022-06-08 15:38:56,34.62,"14,705", , , , 
2022-06-08 15:40:56,34.70,"15,862", , , , 
2022-06-08 15:42:56,34.79,"15,206", , , , 
2022-06-08 15:44:56,34.88,"15,478", , , , 
2022-06-08 15:46:56,34.96,"14,787", , , , 
2022-06-08 15:48:56,35.00,"16,440", , , , 
2022-06-08 15:50:56,35.05,"15,606", , , , 
2022-06-08 15:52:56,35.13,"16,195", , , , 
2022-06-08 15:54:56,35.22,"14,925", , , , 
2022-06-08 15:56:56,35.35,"15,268", , , , 
2022-06-08 15:58:56,35.39,"14,715", , , , 
2022-06-08 16:00:56,35.43,"15,278", , , , 
2022-06-08 16:02:56,35.56,"1,860", , , , 
2022-06-08 16:04:56,35.52,"15,411", , , , 
2022-06-08 16:06:56,35.65,"14,433", , , , 
2022-06-08 16:08:56,35.73,"14,884", , , , 
2022-06-08 16:10:56,35.78,"15,206", , , , 
2022-06-08 16:12:56,35.86,"15,667", , , , 
2022-06-08 16:14:56,35.90,"15,089", , , , 
2022-06-08 16:16:56,36.03,"14,735", , , , 
2022-06-08 16:18:56,36.08,"14,945", , , , 
2022-06-08 16:20:56,36.21,"15,237", , , , 
2022-06-08 16:22:56,36.25,"14,669", , , , 
2022-06-08 16:24:56,36.33,"15,186", , , , 
2022-06-08 16:26:56,36.38,"15,201", , , , 
2022-06-08 16:28:56,36.46,"15,201", , , , 
2022-06-08 16:30:56,36.59,"15,165", , , , 
2022-06-08 16:32:56,36.68,"15,718", , , , 
2022-06-08 16:34:56,36.72,"15,360", , , , 
2022-06-08 16:36:56,36.81,"15,432", , , , 
2022-06-08 16:38:56,36.89,"15,160", , , , 
2022-06-08 16:40:56,37.02,"15,135", , , , 
2022-06-08 16:42:56,37.06,"15,278", , , , 
2022-06-08 16:44:56,37.11,"15,043", , , , 
2022-06-08 16:46:56,37.15,"14,935", , , , 
2022-06-08 16:48:56,37.23,"15,273", , , , 
2022-06-08 16:50:56,37.36,"15,145", , , , 
2022-06-08 16:52:56,37.45,"15,457", , , , 
2022-06-08 16:54:56,37.49,"15,370", , , , 
2022-06-08 16:56:56,37.62,"14,899", , , , 
2022-06-08 16:58:56,37.62,"14,925", , , , 
2022-06-08 17:00:56,37.75,"15,283", , , , 
2022-06-08 17:02:56,37.84,"14,679", , , , 
2022-06-08 17:04:56,37.84,"13,870", , , , 
2022-06-08 17:06:56,37.92,"13,082", , , , 
2022-06-08 17:08:56,37.84,"13,005", , , , 
2022-06-08 17:10:56,37.88,"13,809", , , , 
2022-06-08 17:12:56,37.92,"13,937", , , , 
2022-06-08 17:14:56,37.92,"13,880", , , , 
2022-06-08 17:16:56,37.92,"14,008", , , , 
2022-06-08 17:18:56,37.92,"14,300", , , , 
2022-06-08 17:20:56,37.96,"13,245", , , , 
2022-06-08 17:22:56,37.92,"12,851", , , , 
2022-06-08 17:24:56,37.92,"13,635", , , , 
2022-06-08 17:26:56,37.88,"13,681", , , , 
2022-06-08 17:28:56,37.92,"13,558", , , , 
2022-06-08 17:30:56,37.96,"13,788", , , , 
2022-06-08 17:32:56,37.88,"13,553", , , , 
2022-06-08 17:34:56,37.92,"13,507", , , , 
2022-06-08 17:36:56,37.92,"13,051", , , , 
2022-06-08 17:38:56,37.88,"12,733", , , , 
2022-06-08 17:40:56,37.92,"12,534", , , , 
2022-06-08 17:42:56,37.88,"12,155", , , , 
2022-06-08 17:44:56,37.92,"12,447", , , , 
2022-06-08 17:46:56,37.88,"12,268", , , , 
2022-06-08 17:48:56,37.92,"12,150", , , , 
2022-06-08 17:50:56,37.88,"12,093", , , , 
2022-06-08 17:52:56,37.88,"11,576", , , , 
2022-06-08 17:54:56,37.88,"11,827", , , , 
2022-06-08 17:56:56,37.88,"11,244", , , , 
2022-06-08 17:58:56,37.88,"11,013", , , , 
2022-06-08 18:00:56,37.92,"10,998", , , , 
2022-06-08 18:02:56,37.79,"10,757", , , , 
2022-06-08 18:04:56,37.88,"9,746", , , , 
2022-06-08 18:06:56,37.84,"9,536", , , , 
2022-06-08 18:08:56,37.79,"9,541", , , , 
2022-06-08 18:10:56,37.79,"9,516", , , , 
2022-06-08 18:12:56,37.84,"9,418", , , , 
2022-06-08 18:14:56,37.84,"9,457", , , , 
2022-06-08 18:16:56,37.88,"9,587", , , , 
2022-06-08 18:18:56,37.79,"9,436", , , , 
2022-06-08 18:20:56,37.88,"9,503", , , , 
2022-06-08 18:22:56,37.88,"9,431", , , , 
2022-06-08 18:24:56,37.84,"9,444", , , , 
2022-06-08 18:26:56,37.84,"9,649", , , , 
2022-06-08 18:28:56,37.88,"9,772", , , , 
2022-06-08 18:30:56,37.79,"9,608", , , , 
2022-06-08 18:32:56,37.88,"9,700", , , , 
2022-06-08 18:34:56,37.92,"9,528", , , , 
2022-06-08 18:36:56,37.84,"9,859", , , , 
2022-06-08 18:38:56,37.79,"9,587", , , , 
2022-06-08 18:40:56,37.88,"9,582", , , , 
2022-06-08 18:42:56,37.84,"9,495", , , , 
2022-06-08 18:44:56,37.88,"9,562", , , , 
2022-06-08 18:46:56,37.79,"9,326", , , , 
2022-06-08 18:48:56,37.92,"9,436", , , , 
2022-06-08 18:50:56,37.88,"9,285", , , , 
2022-06-08 18:52:56,37.84,"9,188", , , , 
2022-06-08 18:54:56,37.84,"9,298", , , , 
2022-06-08 18:56:56,37.88,"9,180", , , , 
2022-06-08 18:58:56,37.84,"9,193", , , , 
2022-06-08 19:00:56,37.84,"9,226", , , , 
2022-06-08 19:02:56,37.84,"9,326", , , , 
2022-06-08 19:04:56,37.75,"7,288", , , , 
2022-06-08 19:06:56,37.79,"7,263", , , , 
2022-06-08 19:08:56,37.79,"7,293", , , , 
2022-06-08 19:10:56,37.79,"7,247", , , , 
2022-06-08 19:12:56,37.84,"7,360", , , , 
2022-06-08 19:14:56,37.84,"7,386", , , , 
2022-06-08 19:16:56,37.75,"7,452", , , , 
2022-06-08 19:18:56,37.84,"7,642", , , , 
2022-06-08 19:20:56,37.79,"7,775", , , , 
2022-06-08 19:22:56,37.84,"7,808", , , , 
2022-06-08 19:24:56,37.79,"7,813", , , , 
2022-06-08 19:26:56,37.84,"7,946", , , , 
2022-06-08 19:28:56,37.75,"7,946", , , , 
2022-06-08 19:30:56,37.88,"8,123", , , , 
2022-06-08 19:32:56,37.79,"8,207", , , , 
2022-06-08 19:34:56,37.84,"8,392", , , , 
2022-06-08 19:36:56,37.84,"8,300", , , , 
2022-06-08 19:38:56,37.79,"8,353", , , , 
2022-06-08 19:40:56,37.88,"8,497", , , , 
2022-06-08 19:42:56,37.88,"8,740", , , , 
2022-06-08 19:44:56,37.84,"8,781", , , , 
2022-06-08 19:46:56,37.88,"8,786", , , , 
2022-06-08 19:48:56,37.88,"8,950", , , , 
2022-06-08 19:50:56,37.88,"8,873", , , , 
2022-06-08 19:52:56,37.88,"8,991", , , , 
2022-06-08 19:54:56,37.79,"9,147", , , , 
2022-06-08 19:56:56,37.92,"9,188", , , , 
2022-06-08 19:58:56,37.84,"9,213", , , , 
2022-06-08 20:00:56,37.84,17, , , , 
2022-06-08 20:02:56,37.58,16, , , , 
2022-06-08 20:04:56,37.58,14, , , , 
2022-06-08 20:06:56,37.49,14, , , , 
2022-06-08 20:08:56,37.28,11, , , , 
2022-06-08 20:10:56,37.11,13, , , , 
2022-06-08 20:12:56,36.85,13, , , , 
2022-06-08 20:14:56,36.59,13, , , , 
2022-06-08 20:16:56,36.38,12, , , , 
2022-06-08 20:18:56,36.16,12, , , , 
2022-06-08 20:20:56,35.95,12, , , , 
2022-06-08 20:22:56,35.69,12, , , , 
2022-06-08 20:24:56,35.48,12, , , , 
2022-06-08 20:26:56,35.22,12, , , , 
2022-06-08 20:28:56,34.96,12, , , , 
2022-06-08 20:30:56,34.70,12, , , , 
2022-06-08 20:32:56,34.40,12, , , , 
2022-06-08 20:34:56,34.23,13, , , , 
2022-06-08 20:36:56,33.97,12, , , , 
2022-06-08 20:38:56,33.76,12, , , , 
2022-06-08 20:40:56,33.55,10, , , , 
2022-06-08 20:42:56,33.33,12, , , , 
2022-06-08 20:44:56,33.12,13, , , , 
2022-06-08 20:46:56,32.94,11, , , , 
2022-06-08 20:48:56,32.73,12, , , , 
2022-06-08 20:50:56,32.52,12, , , , 
2022-06-08 20:52:56,32.30,12, , , , 
2022-06-08 20:54:56,32.09,12, , , , 
2022-06-08 20:56:56,31.87,12, , , , 
2022-06-08 20:58:56,31.66,12, , , , 
2022-06-08 21:00:56,31.49,12, , , , 
2022-06-08 21:02:56,31.27,12, , , , 
2022-06-08 21:04:56,31.06,12, , , , 
2022-06-08 21:06:56,30.97,11, , , , 
2022-06-08 21:08:56,30.80,12, , , , 
2022-06-08 21:10:56,30.71,12, , , , 
2022-06-08 21:12:56,30.71,12, , , , 
2022-06-08 21:14:56,30.71,12, , , , 
2022-06-08 21:16:56,30.67,12, , , , 
2022-06-08 21:18:56,30.67,9, , , , 
2022-06-08 21:20:56,30.50,12, , , , 
2022-06-08 21:22:56,30.63,17, , , , 
2022-06-08 21:24:56,30.63,17, , , , 
2022-06-08 21:26:56,30.59,14, , , , 
2022-06-08 21:28:56,30.54,11, , , , 
2022-06-08 21:30:56,30.59,11, , , , 
2022-06-08 21:32:56,30.63,11, , , , 
2022-06-08 21:34:56,30.59,8, , , , 
2022-06-08 21:36:56,30.54,11, , , , 
2022-06-08 21:38:56,30.50,7, , , , 
2022-06-08 21:40:56,30.54,9, , , , 
2022-06-08 21:42:56,30.50,7, , , , 
2022-06-08 21:44:56,29.98,43, , , , 
2022-06-08 21:46:56,27.20,19, , , , 
2022-06-08 21:48:56,26.17,19, , , , 
2022-06-08 21:50:56,25.44,21, , , , 
2022-06-08 21:52:56,24.92,21, , , , 
2022-06-08 21:54:56,24.66,22, , , , 
2022-06-08 21:56:56,24.58,22, , , , 
2022-06-08 21:58:56,24.45,22, , , , 
2022-06-08 22:00:56,24.36,12, , , , 
2022-06-08 22:02:56,24.36,11, , , , 
2022-06-08 22:04:56,24.32,10, , , , 
2022-06-08 22:06:56,24.32,10, , , , 
2022-06-08 22:08:56,24.28,11, , , , 
2022-06-08 22:10:56,24.19,11, , , , 
2022-06-08 22:12:56,24.15,11, , , , 
2022-06-08 22:14:56,24.24,11, , , , 
2022-06-08 22:16:56,24.28,10, , , , 
2022-06-08 22:18:56,24.36,11, , , , 
2022-06-08 22:20:56,24.41,10, , , , 
2022-06-08 22:22:56,24.24,10, , , , 
2022-06-08 22:24:56,24.32,9, , , , 
2022-06-08 22:26:56,24.28,10, , , , 
2022-06-08 22:28:56,24.32,10, , , , 
2022-06-08 22:30:56,24.41,10, , , , 
2022-06-08 22:32:56,24.45,9, , , , 
2022-06-08 22:34:56,24.41,11, , , , 
2022-06-08 22:36:56,24.45,11, , , , 
2022-06-08 22:38:56,24.41,11, , , , 
2022-06-08 22:40:56,24.36,11, , , , 
2022-06-08 22:42:56,24.36,10, , , , 
2022-06-08 22:44:56,24.32,10, , , , 
2022-06-08 22:46:56,24.28,9, , , , 
2022-06-08 22:48:56,24.28,10, , , , 
2022-06-08 22:50:56,24.19,10, , , , 
2022-06-08 22:52:56,24.19,11, , , , 
2022-06-08 22:54:56,24.28,10, , , , 
2022-06-08 22:56:56,24.28,10, , , , 
2022-06-08 22:58:56,24.32,10, , , , 
2022-06-08 23:00:56,24.19,11, , , , 
2022-06-08 23:02:56,24.24,11, , , , 
2022-06-08 23:04:56,24.06,11, , , , 
2022-06-08 23:06:56,24.02,11, , , , 
2022-06-08 23:07:38, , ,Logged,Logged, , 
2022-06-08 23:07:41, , , , ,Logged,Logged
